	begindag	beginjaar	beginmaand	einddag	eindjaar	eindmaand	id	idcollege	idfunctie	idregent	lokaal	old_id	old_idcollege	old_idfunctie	old_idregent	opmerkingen	periode	provinciaal	regio	stand	vertegenwoordigend
3535		1572.0					3855	85.0	28	1167.0		republiek_3855	republiek_85.0	republiek_28	republiek_1167		0				1
3536		1598.0			1636		3856	84.0	28	1225.0		republiek_3856	republiek_84.0	republiek_28	republiek_1225		1				1
3537							3857	87.0	28	1195.0		republiek_3857	republiek_87.0	republiek_28	republiek_1195		1				1
3538		1658.0			1666		3858	87.0	28	1217.0		republiek_3858	republiek_87.0	republiek_28	republiek_1217		1				1
3539		1665.0			1675		3859	87.0	28	1218.0		republiek_3859	republiek_87.0	republiek_28	republiek_1218		1				1
3540		1577.0			1597		3860	84.0	28	1219.0		republiek_3860	republiek_84.0	republiek_28	republiek_1219		0				1
3541		1599.0			1620		3862	84.0	28	1221.0		republiek_3862	republiek_84.0	republiek_28	republiek_1221		1				1
3542		1577.0			1613		3863	84.0	28	1222.0		republiek_3863	republiek_84.0	republiek_28	republiek_1222		0				1
3543		1657.0			1671		3864	87.0	28	1215.0		republiek_3864	republiek_87.0	republiek_28	republiek_1215		1				1
3544		1611.0			1629		3865	84.0	28	1224.0		republiek_3865	republiek_84.0	republiek_28	republiek_1224		1				1
3545		1666.0			1672		3866	87.0	28	1214.0		republiek_3866	republiek_87.0	republiek_28	republiek_1214		1				1
3546		1597.0			1623		3867	84.0	28	1226.0		republiek_3867	republiek_84.0	republiek_28	republiek_1226		1				1
3547		1598.0			1629		3868	84.0	28	1227.0		republiek_3868	republiek_84.0	republiek_28	republiek_1227		1				1
3548		1619.0			1633		3869	84.0	28	1228.0		republiek_3869	republiek_84.0	republiek_28	republiek_1228		1				1
3549		1587.0			1625		3870	84.0	28	1229.0		republiek_3870	republiek_84.0	republiek_28	republiek_1229		0				1
3550		1612.0			1627		3871	84.0	28	1230.0		republiek_3871	republiek_84.0	republiek_28	republiek_1230		1				1
3551		1613.0			1644		3872	84.0	28	1231.0		republiek_3872	republiek_84.0	republiek_28	republiek_1231		1				1
3552		1611.0			1640		3873	84.0	28	1232.0		republiek_3873	republiek_84.0	republiek_28	republiek_1232		1				1
3553		1584.0			1622		3874	84.0	28	1223.0		republiek_3874	republiek_84.0	republiek_28	republiek_1223		0				1
3554		1626.0			1669		3875	87.0	28	1206.0		republiek_3875	republiek_87.0	republiek_28	republiek_1206		1				1
3555		1638.0			1672		3876	86.0	28	1159.0		republiek_3876	republiek_86.0	republiek_28	republiek_1159		1				1
3556					1618		3877	87.0	28	1198.0		republiek_3877	republiek_87.0	republiek_28	republiek_1198		1				1
3557		1608.0			1650		3878	87.0	28	1199.0		republiek_3878	republiek_87.0	republiek_28	republiek_1199		1				1
3558		1618.0			1651		3879	87.0	28	1200.0		republiek_3879	republiek_87.0	republiek_28	republiek_1200		1				1
3559		1620.0			1668		3880	87.0	28	1201.0		republiek_3880	republiek_87.0	republiek_28	republiek_1201		1				1
3560		1618.0			1637		3881	87.0	28	1202.0		republiek_3881	republiek_87.0	republiek_28	republiek_1202		1				1
3561		1621.0			1652		3882	87.0	28	1203.0		republiek_3882	republiek_87.0	republiek_28	republiek_1203		1				1
3562		1634.0			1668		3883	87.0	28	1216.0		republiek_3883	republiek_87.0	republiek_28	republiek_1216		1				1
3563		1628.0			1636		3884	87.0	28	1205.0		republiek_3884	republiek_87.0	republiek_28	republiek_1205		1				1
3564							3885	87.0	28	1196.0		republiek_3885	republiek_87.0	republiek_28	republiek_1196		1				1
3565		1630.0			1652		3886	87.0	28	1207.0		republiek_3886	republiek_87.0	republiek_28	republiek_1207		1				1
3566		1638.0			1659		3887	87.0	28	1208.0		republiek_3887	republiek_87.0	republiek_28	republiek_1208		1				1
3567		1637.0			1653		3888	87.0	28	1209.0		republiek_3888	republiek_87.0	republiek_28	republiek_1209		1				1
3568		1618.0			1657		3889	87.0	28	1210.0		republiek_3889	republiek_87.0	republiek_28	republiek_1210		1				1
3569		1652.0			1657		3890	87.0	28	1211.0		republiek_3890	republiek_87.0	republiek_28	republiek_1211		1				1
3570		1652.0			1658		3891	87.0	28	1212.0		republiek_3891	republiek_87.0	republiek_28	republiek_1212		1				1
3571		1647.0			1669		3892	87.0	28	1213.0		republiek_3892	republiek_87.0	republiek_28	republiek_1213		1				1
3572		1618.0			1652		3893	87.0	28	1204.0		republiek_3893	republiek_87.0	republiek_28	republiek_1204		1				1
3573		1751.0			1776		3894	73.0	28	741.0		republiek_3894	republiek_73.0	republiek_28	republiek_741		1				1
3574		1756.0			1795		3895	71.0	28	733.0		republiek_3895	republiek_71.0	republiek_28	republiek_733		1				1
3575		1758.0			1795		3896	71.0	28	734.0		republiek_3896	republiek_71.0	republiek_28	republiek_734		1				1
3576		1759.0			1795		3897	71.0	28	735.0		republiek_3897	republiek_71.0	republiek_28	republiek_735		1				1
3577		1749.0			1778		3898	72.0	28	736.0		republiek_3898	republiek_72.0	republiek_28	republiek_736		1				1
3578		1761.0			1795		3899	72.0	28	737.0		republiek_3899	republiek_72.0	republiek_28	republiek_737		1				1
3579		1778.0			1788		3900	72.0	28	738.0		republiek_3900	republiek_72.0	republiek_28	republiek_738		1				1
3580		1754.0			1777		3901	77.0	28	749.0		republiek_3901	republiek_77.0	republiek_28	republiek_749		1				1
3581		1731.0			1768		3902	73.0	28	740.0		republiek_3902	republiek_73.0	republiek_28	republiek_740		1				1
3582		1716.0			1751		3903	80.0	28	730.0		republiek_3903	republiek_80.0	republiek_28	republiek_730		1				1
3583		1767.0			1795		3904	73.0	28	742.0		republiek_3904	republiek_73.0	republiek_28	republiek_742		1				1
3584		1725.0			1763		3905	74.0	28	743.0		republiek_3905	republiek_74.0	republiek_28	republiek_743		1				1
3585		1746.0			1767		3907	74.0	28	745.0		republiek_3907	republiek_74.0	republiek_28	republiek_745		1				1
3586		1760.0			1788		3908	74.0	28	746.0		republiek_3908	republiek_74.0	republiek_28	republiek_746		1				1
3587		1772.0			1787		3909	74.0	28	747.0		republiek_3909	republiek_74.0	republiek_28	republiek_747		1				1
3588		1648.0			1667		3910	75.0	28	805.0		republiek_3910	republiek_75.0	republiek_28	republiek_805		1				1
3589		1788.0			1795		3911	72.0	28	739.0		republiek_3911	republiek_72.0	republiek_28	republiek_739		1				1
3590		1645.0			1673		3912	80.0	28	723.0		republiek_3912	republiek_80.0	republiek_28	republiek_723		1				1
3591		1673.0			1692		3913	77.0	28	714.0		republiek_3913	republiek_77.0	republiek_28	republiek_714		1				1
3592		1746.0			1795		3914	77.0	28	715.0		republiek_3914	republiek_77.0	republiek_28	republiek_715		1				1
3593		1728.0			1778		3915	83.0	28	716.0		republiek_3915	republiek_83.0	republiek_28	republiek_716		1				1
3594		1779.0			1795		3916	70.0	28	717.0		republiek_3916	republiek_70.0	republiek_28	republiek_717		1				1
3595		1731.0			1749		3917	82.0	28	718.0		republiek_3917	republiek_82.0	republiek_28	republiek_718		1				1
3596		1747.0			1757		3918	82.0	28	719.0		republiek_3918	republiek_82.0	republiek_28	republiek_719		1				1
3597		1618.0					3919	80.0	28	720.0		republiek_3919	republiek_80.0	republiek_28	republiek_720		1				1
3598		1732.0			1758		3920	80.0	28	732.0		republiek_3920	republiek_80.0	republiek_28	republiek_732		1				1
3599		1625.0					3921	80.0	28	722.0		republiek_3921	republiek_80.0	republiek_28	republiek_722		1				1
3600		1731.0			1735		3922	80.0	28	731.0		republiek_3922	republiek_80.0	republiek_28	republiek_731		1				1
3601		1660.0			1706		3923	80.0	28	724.0		republiek_3923	republiek_80.0	republiek_28	republiek_724		1				1
3602		1672.0			1701		3924	80.0	28	725.0		republiek_3924	republiek_80.0	republiek_28	republiek_725		1				1
3603		1672.0			1720		3925	80.0	28	726.0		republiek_3925	republiek_80.0	republiek_28	republiek_726		1				1
3604		1672.0			1715		3926	80.0	28	727.0		republiek_3926	republiek_80.0	republiek_28	republiek_727		1				1
3605		1695.0			1727		3927	80.0	28	728.0		republiek_3927	republiek_80.0	republiek_28	republiek_728		1				1
3606		1716.0			1724		3928	80.0	28	729.0		republiek_3928	republiek_80.0	republiek_28	republiek_729		1				1
3607		1744.0			1772		3929	75.0	28	750.0		republiek_3929	republiek_75.0	republiek_28	republiek_750		1				1
3608		1618.0					3930	80.0	28	721.0		republiek_3930	republiek_80.0	republiek_28	republiek_721		1				1
3609		1620.0			1658		3931	75.0	28	796.0		republiek_3931	republiek_75.0	republiek_28	republiek_796		1				1
3610		1591.0			1636		3932	75.0	28	786.0		republiek_3932	republiek_75.0	republiek_28	republiek_786		1				1
3611		1602.0			1618		3933	75.0	28	787.0		republiek_3933	republiek_75.0	republiek_28	republiek_787		1				1
3612		1600.0			1637		3934	75.0	28	788.0		republiek_3934	republiek_75.0	republiek_28	republiek_788		1				1
3613		1603.0			1618		3935	75.0	28	789.0		republiek_3935	republiek_75.0	republiek_28	republiek_789		1				1
3614		1596.0			1626		3936	75.0	28	792.0		republiek_3936	republiek_75.0	republiek_28	republiek_792		1				1
3615		1609.0			1642		3937	75.0	28	793.0		republiek_3937	republiek_75.0	republiek_28	republiek_793		1				1
3616		1749.0			1780		3938	77.0	28	748.0		republiek_3938	republiek_77.0	republiek_28	republiek_748		1				1
3617		1624.0			1651		3939	75.0	28	795.0		republiek_3939	republiek_75.0	republiek_28	republiek_795		1				1
3618		1605.0			1624		3940	75.0	28	782.0		republiek_3940	republiek_75.0	republiek_28	republiek_782		1				1
3619		1606.0			1618		3941	75.0	28	797.0		republiek_3941	republiek_75.0	republiek_28	republiek_797		1				1
3620		1618.0			1647		3942	75.0	28	798.0		republiek_3942	republiek_75.0	republiek_28	republiek_798		1				1
3621		1622.0			1652		3943	75.0	28	799.0		republiek_3943	republiek_75.0	republiek_28	republiek_799		1				1
3622		1639.0			1664		3944	75.0	28	800.0		republiek_3944	republiek_75.0	republiek_28	republiek_800		1				1
3623		1625.0			1652		3945	75.0	28	801.0		republiek_3945	republiek_75.0	republiek_28	republiek_801		1				1
3624		1624.0			1666		3946	75.0	28	803.0		republiek_3946	republiek_75.0	republiek_28	republiek_803		1				1
3625		1655.0			1672		3947	78.0	28	972.0		republiek_3947	republiek_78.0	republiek_28	republiek_972		1				1
3626		1605.0			1630		3948	75.0	28	794.0		republiek_3948	republiek_75.0	republiek_28	republiek_794		1				1
3627		1755.0			1779		3949	82.0	28	760.0		republiek_3949	republiek_82.0	republiek_28	republiek_760		1				1
3628		1748.0			1773		3950	75.0	28	751.0		republiek_3950	republiek_75.0	republiek_28	republiek_751		1				1
3629		1753.0			1784		3951	75.0	28	752.0		republiek_3951	republiek_75.0	republiek_28	republiek_752		1				1
3630		1766.0			1776		3952	75.0	28	753.0		republiek_3952	republiek_75.0	republiek_28	republiek_753		1				1
3631		1771.0			1787		3953	75.0	28	754.0		republiek_3953	republiek_75.0	republiek_28	republiek_754		1				1
3632		1782.0			1795		3954	75.0	28	755.0		republiek_3954	republiek_75.0	republiek_28	republiek_755		1				1
3633		1749.0			1766		3955	84.0	28	756.0		republiek_3955	republiek_84.0	republiek_28	republiek_756		1				1
3634		1771.0			1795		3956	84.0	28	757.0		republiek_3956	republiek_84.0	republiek_28	republiek_757		1				1
3635		1584.0			1617		3957	75.0	28	785.0		republiek_3957	republiek_75.0	republiek_28	republiek_785		0				1
3636		1742.0			1763		3958	82.0	28	759.0		republiek_3958	republiek_82.0	republiek_28	republiek_759		1				1
3637		1584.0			1626		3959	75.0	28	783.0		republiek_3959	republiek_75.0	republiek_28	republiek_783		0				1
3638		1772.0			1788		3960	82.0	28	761.0		republiek_3960	republiek_82.0	republiek_28	republiek_761		1				1
3639		1777.0			1788		3961	82.0	28	762.0		republiek_3961	republiek_82.0	republiek_28	republiek_762		1				1
3640		1788.0			1795		3962	82.0	28	763.0		republiek_3962	republiek_82.0	republiek_28	republiek_763		1				1
3641		1578.0			1616		3964	75.0	28	779.0		republiek_3964	republiek_75.0	republiek_28	republiek_779		0				1
3642		1582.0			1609		3965	75.0	28	781.0		republiek_3965	republiek_75.0	republiek_28	republiek_781		0				1
3643		1618.0					3966	80.0	28	706.0		republiek_3966	republiek_80.0	republiek_28	republiek_706		1				1
3644		1776.0			1795		3967	84.0	28	758.0		republiek_3967	republiek_84.0	republiek_28	republiek_758		1				1
3645		1610.0			1649		3968	77.0	28	659.0		republiek_3968	republiek_77.0	republiek_28	republiek_659		1				1
3646		1729.0			1751		3969	74.0	28	651.0		republiek_3969	republiek_74.0	republiek_28	republiek_651		1				1
3647		1580.0			1607		3970	77.0	28	652.0		republiek_3970	republiek_77.0	republiek_28	republiek_652		0				1
3648		1587.0			1625		3971	77.0	28	653.0		republiek_3971	republiek_77.0	republiek_28	republiek_653		0				1
3649		1572.0			1618		3972	77.0	28	654.0		republiek_3972	republiek_77.0	republiek_28	republiek_654		0				1
3650		1589.0			1608		3973	77.0	28	655.0		republiek_3973	republiek_77.0	republiek_28	republiek_655		1				1
3651		1592.0			1606		3974	77.0	28	656.0		republiek_3974	republiek_77.0	republiek_28	republiek_656		1				1
3652		1603.0			1632		3976	77.0	28	658.0		republiek_3976	republiek_77.0	republiek_28	republiek_658		1				1
3653		1762.0			1788		3977	88.0	28	645.0		republiek_3977	republiek_88.0	republiek_28	republiek_645		1				1
3654		1604.0			1636		3978	77.0	28	660.0		republiek_3978	republiek_77.0	republiek_28	republiek_660		1				1
3655		1618.0			1644		3979	77.0	28	663.0		republiek_3979	republiek_77.0	republiek_28	republiek_663		1				1
3656		1618.0			1646		3981	77.0	28	664.0		republiek_3981	republiek_77.0	republiek_28	republiek_664		1				1
3657		1618.0			1637		3982	77.0	28	665.0		republiek_3982	republiek_77.0	republiek_28	republiek_665		1				1
3658		1635.0			1673		3983	77.0	28	666.0		republiek_3983	republiek_77.0	republiek_28	republiek_666		1				1
3659		1603.0			1610		3985	77.0	28	657.0		republiek_3985	republiek_77.0	republiek_28	republiek_657		1				1
3660		1708.0			1740		3986	88.0	28	638.0		republiek_3986	republiek_88.0	republiek_28	republiek_638		1				1
3661		1679.0			1713		3987	88.0	28	629.0		republiek_3987	republiek_88.0	republiek_28	republiek_629		1				1
3662		1679.0			1708		3988	88.0	28	630.0		republiek_3988	republiek_88.0	republiek_28	republiek_630		1				1
3663		1684.0			1735		3989	88.0	28	631.0		republiek_3989	republiek_88.0	republiek_28	republiek_631		1				1
3664		1680.0			1728		3990	88.0	28	632.0		republiek_3990	republiek_88.0	republiek_28	republiek_632		1				1
3665		1699.0			1740		3991	88.0	28	633.0		republiek_3991	republiek_88.0	republiek_28	republiek_633		1				1
3666		1699.0			1718		3992	88.0	28	634.0		republiek_3992	republiek_88.0	republiek_28	republiek_634		1				1
3667		1681.0			1716		3993	88.0	28	635.0		republiek_3993	republiek_88.0	republiek_28	republiek_635		1				1
3668		1778.0			1795		3994	88.0	28	647.0		republiek_3994	republiek_88.0	republiek_28	republiek_647		1				1
3669		1733.0			1779		3995	88.0	28	637.0		republiek_3995	republiek_88.0	republiek_28	republiek_637		1				1
3670		1776.0			1795		3996	88.0	28	646.0		republiek_3996	republiek_88.0	republiek_28	republiek_646		1				1
3671		1727.0			1749		3997	88.0	28	639.0		republiek_3997	republiek_88.0	republiek_28	republiek_639		1				1
3672		1734.0			1760		3998	88.0	28	640.0		republiek_3998	republiek_88.0	republiek_28	republiek_640		1				1
3673		1746.0			1777		3999	88.0	28	641.0		republiek_3999	republiek_88.0	republiek_28	republiek_641		1				1
3674		1740.0			1775		4000	88.0	28	642.0		republiek_4000	republiek_88.0	republiek_28	republiek_642		1				1
3675		1735.0			1764		4001	88.0	28	643.0		republiek_4001	republiek_88.0	republiek_28	republiek_643		1				1
3676		1753.0			1787		4002	88.0	28	644.0		republiek_4002	republiek_88.0	republiek_28	republiek_644		1				1
3677		1635.0			1678		4003	77.0	28	670.0		republiek_4003	republiek_77.0	republiek_28	republiek_670		1				1
3678		1716.0			1737		4004	88.0	28	636.0		republiek_4004	republiek_88.0	republiek_28	republiek_636		1				1
3679		1727.0			1748		4005	72.0	28	698.0		republiek_4005	republiek_72.0	republiek_28	republiek_698		1				1
3680		1639.0			1677		4006	77.0	28	668.0		republiek_4006	republiek_77.0	republiek_28	republiek_668		1				1
3681		1698.0			1740		4007	77.0	28	690.0		republiek_4007	republiek_77.0	republiek_28	republiek_690		1				1
3682		1708.0			1732		4008	77.0	28	691.0		republiek_4008	republiek_77.0	republiek_28	republiek_691		1				1
3683		1710.0			1749		4009	77.0	28	692.0		republiek_4009	republiek_77.0	republiek_28	republiek_692		1				1
3684		1710.0			1740		4010	77.0	28	693.0		republiek_4010	republiek_77.0	republiek_28	republiek_693		1				1
3685		1721.0			1728		4011	77.0	28	694.0		republiek_4011	republiek_77.0	republiek_28	republiek_694		1				1
3686		1720.0			1740		4012	77.0	28	695.0		republiek_4012	republiek_77.0	republiek_28	republiek_695		1				1
3687		1692.0			1730		4013	77.0	28	688.0		republiek_4013	republiek_77.0	republiek_28	republiek_688		1				1
3688		1738.0			1744		4014	77.0	28	697.0		republiek_4014	republiek_77.0	republiek_28	republiek_697		1				1
3689		1682.0			1713		4015	77.0	28	687.0		republiek_4015	republiek_77.0	republiek_28	republiek_687		1				1
3690		1713.0			1734		4016	72.0	28	699.0		republiek_4016	republiek_72.0	republiek_28	republiek_699		1				1
3691		1642.0			1680		4017	72.0	28	700.0		republiek_4017	republiek_72.0	republiek_28	republiek_700		1				1
3692		1648.0			1679		4018	72.0	28	701.0		republiek_4018	republiek_72.0	republiek_28	republiek_701		1				1
3693		1636.0			1659		4019	72.0	28	702.0		republiek_4019	republiek_72.0	republiek_28	republiek_702		1				1
3694		1680.0			1723		4020	72.0	28	703.0		republiek_4020	republiek_72.0	republiek_28	republiek_703		1				1
3695		1733.0			1761		4021	72.0	28	704.0		republiek_4021	republiek_72.0	republiek_28	republiek_704		1				1
3696		1622.0			1674		4022	75.0	28	806.0		republiek_4022	republiek_75.0	republiek_28	republiek_806		1				1
3697		1731.0			1748		4023	77.0	28	696.0		republiek_4023	republiek_77.0	republiek_28	republiek_696		1				1
3698		1672.0			1690		4024	77.0	28	679.0		republiek_4024	republiek_77.0	republiek_28	republiek_679		1				1
3699		1650.0			1672		4026	77.0	28	671.0		republiek_4026	republiek_77.0	republiek_28	republiek_671		1				1
3700		1654.0			1667		4027	77.0	28	672.0		republiek_4027	republiek_77.0	republiek_28	republiek_672		1				1
3701		1653.0			1666		4028	77.0	28	673.0		republiek_4028	republiek_77.0	republiek_28	republiek_673		1				1
3702		1659.0			1666		4029	77.0	28	674.0		republiek_4029	republiek_77.0	republiek_28	republiek_674		1				1
3703		1645.0			1672		4030	77.0	28	675.0		republiek_4030	republiek_77.0	republiek_28	republiek_675		1				1
3704		1665.0			1672		4031	77.0	28	676.0		republiek_4031	republiek_77.0	republiek_28	republiek_676		1				1
3705		1701.0			1721		4032	77.0	28	689.0		republiek_4032	republiek_77.0	republiek_28	republiek_689		1				1
3706		1667.0			1673		4033	77.0	28	678.0		republiek_4033	republiek_77.0	republiek_28	republiek_678		1				1
3707		1646.0			1661		4034	77.0	28	669.0		republiek_4034	republiek_77.0	republiek_28	republiek_669		1				1
3708		1672.0			1721		4035	77.0	28	680.0		republiek_4035	republiek_77.0	republiek_28	republiek_680		1				1
3709		1672.0			1689		4036	77.0	28	681.0		republiek_4036	republiek_77.0	republiek_28	republiek_681		1				1
